id,loan_amnt,issue_d,term,int_rate,grade,sub_grade,emp_title,verification_status,home_ownership,annual_inc,loan_status,purpose,desc,addr_state,dti,fico_range_low,fico_range_high,hardship_flag,mths_since_last_delinq
61451428,8000.0,Oct-2015, 36 months,12.69,C,C2,client services supervisor,Verified,MORTGAGE,52000.0,Fully Paid,debt_consolidation,,UT,25.61,695.0,699.0,N,
144197193,18000.0,Nov-2018, 36 months,11.31,B,B3,registered nurse,Source Verified,OWN,80000.0,Current,debt_consolidation,,WV,18.3,665.0,669.0,N,14.0
140447995,3500.0,Sep-2018, 36 months,6.67,A,A2,administrative assistant,Not Verified,RENT,60000.0,Current,credit_card,,CA,29.1,785.0,789.0,N,
130056735,14000.0,Mar-2018, 36 months,9.92,B,B2,teacher,Not Verified,RENT,36000.0,Current,credit_card,,OK,25.13,700.0,704.0,N,
112062614,17500.0,Jul-2017, 36 months,13.59,C,C2,manager ,Verified,RENT,52769.0,Current,home_improvement,,CT,22.11,680.0,684.0,N,72.0
92767868,18000.0,Nov-2016, 60 months,15.99,C,C5,operating engineer,Source Verified,MORTGAGE,65000.0,Late (16-30 days),debt_consolidation,,NJ,14.7,660.0,664.0,N,35.0
38038279,12800.0,Jan-2015, 60 months,12.99,C,C2,accountant,Source Verified,RENT,48000.0,Charged Off,debt_consolidation,,MD,26.01,710.0,714.0,N,35.0
128657174,2000.0,Feb-2018, 36 months,6.72,A,A3,podiatrist,Not Verified,MORTGAGE,284000.0,Fully Paid,credit_card,,WA,8.67,770.0,774.0,N,41.0
141605012,20000.0,Oct-2018, 60 months,10.47,B,B2,nurse practitioner ,Not Verified,OWN,105000.0,Current,debt_consolidation,,MI,13.6,810.0,814.0,N,
70640984,4800.0,Feb-2016, 36 months,10.75,B,B4,dartmouth,Source Verified,RENT,30000.0,Fully Paid,moving,,CT,11.2,740.0,744.0,N,
119230474,19000.0,Sep-2017, 36 months,5.32,A,A1,registered nurse,Not Verified,OWN,157000.0,Current,debt_consolidation,,CA,10.81,765.0,769.0,N,42.0
127012724,14000.0,Jan-2018, 60 months,16.02,C,C5,teacher,Not Verified,MORTGAGE,62000.0,Current,debt_consolidation,,OH,17.46,680.0,684.0,N,64.0
127898810,17800.0,Jan-2018, 60 months,26.3,E,E5,admin manager,Verified,MORTGAGE,48421.0,Current,debt_consolidation,,NH,16.56,660.0,664.0,N,40.0
116835515,21650.0,Sep-2017, 60 months,30.17,F,F3,area vice president,Source Verified,MORTGAGE,320000.0,Fully Paid,debt_consolidation,,FL,10.28,680.0,684.0,N,
125056065,35000.0,Nov-2017, 36 months,7.97,A,A5,chief technology officer,Verified,MORTGAGE,202500.0,Current,other,,FL,2.7,715.0,719.0,N,72.0
511853,19200.0,May-2010, 36 months,11.36,B,B5,dean foods,Not Verified,MORTGAGE,114000.0,Fully Paid,debt_consolidation,"  Borrower added on 05/04/10 > This will be used to consolidate my higher interest rate credit cards (19% and 24%) and get them paid off.<br/><br/>I have a very secure job, an annual bonus of 20% of my salary, and can guarantee I will not default on this loan.<br/>",CO,19.34,720.0,724.0,N,
126802782,14000.0,Jan-2018, 36 months,10.42,B,B3,teacher,Not Verified,OWN,60000.0,Current,debt_consolidation,,OK,36.58,720.0,724.0,N,
8014866,1725.0,Oct-2013, 36 months,18.55,D,D2,bartender/ server,Source Verified,RENT,26000.0,Fully Paid,debt_consolidation,,FL,17.63,665.0,669.0,N,
73323341,10000.0,Mar-2016, 36 months,11.99,C,C1,investor relations specialist,Verified,MORTGAGE,46000.0,Fully Paid,debt_consolidation,,TX,34.44,685.0,689.0,N,74.0
12477184,2000.0,Mar-2014, 36 months,19.47,D,D5,researcher,Source Verified,RENT,94000.0,Fully Paid,other,,CA,12.17,665.0,669.0,N,
133163918,14000.0,May-2018, 36 months,14.03,C,C2,senior legal analyst ,Not Verified,MORTGAGE,74772.0,Fully Paid,home_improvement,,CA,21.65,695.0,699.0,N,
91159229,8500.0,Oct-2016, 36 months,14.49,C,C4,mha 2,Source Verified,MORTGAGE,70000.0,Fully Paid,debt_consolidation,,CT,12.12,675.0,679.0,N,10.0
115434943,18000.0,Aug-2017, 60 months,14.08,C,C3,dealer marketing consultant,Not Verified,MORTGAGE,126000.0,Current,debt_consolidation,,IL,16.94,675.0,679.0,N,47.0
130106667,8000.0,Mar-2018, 36 months,9.43,B,B1,corporate accountant,Source Verified,OWN,65000.0,Current,other,,PA,10.58,820.0,824.0,N,
70834017,15000.0,Feb-2016, 36 months,11.99,C,C1,vdv engineer,Source Verified,RENT,48000.0,Fully Paid,debt_consolidation,,FL,30.9,670.0,674.0,N,12.0
137578668,14000.0,Jul-2018, 60 months,13.56,C,C1,freelance musician and teacher,Not Verified,RENT,30000.0,Current,credit_card,,FL,23.0,685.0,689.0,N,
124442924,10000.0,Dec-2017, 60 months,10.42,B,B3,warehouse associate ,Source Verified,MORTGAGE,35000.0,Current,debt_consolidation,,GA,19.14,680.0,684.0,N,
25777106,15000.0,Sep-2014, 36 months,10.15,B,B2,workcontrol supervisor,Not Verified,OWN,60000.0,Fully Paid,credit_card,,FL,20.44,690.0,694.0,N,11.0
106897387,16000.0,May-2017, 60 months,15.05,C,C4,forfeitures ,Verified,MORTGAGE,72000.0,Current,debt_consolidation,,ME,22.92,695.0,699.0,N,1.0
19826626,15000.0,Jul-2014, 60 months,16.29,D,D2,project/account manager,Source Verified,MORTGAGE,57000.0,Charged Off,debt_consolidation,,MN,9.14,675.0,679.0,N,71.0
78935101,25725.0,May-2016, 36 months,11.99,C,C1,loan originator,Not Verified,MORTGAGE,51452.0,Charged Off,debt_consolidation,,NY,22.68,675.0,679.0,N,
96797752,35000.0,Jan-2017, 36 months,8.24,B,B1,coo,Verified,OWN,325000.0,Fully Paid,credit_card,,IN,18.9,715.0,719.0,N,
75644447,14000.0,Apr-2016, 36 months,11.99,C,C1,teacher,Not Verified,RENT,50000.0,Charged Off,debt_consolidation,,VA,19.56,685.0,689.0,N,31.0
77356960,17775.0,Apr-2016, 36 months,25.88,F,F4,nurse coordinator,Source Verified,OWN,117000.0,Fully Paid,house,,NY,19.71,700.0,704.0,N,32.0
50557303,15000.0,Jun-2015, 36 months,13.99,C,C4,methods engineer / programer ,Verified,RENT,75000.0,Fully Paid,debt_consolidation,,PA,22.66,690.0,694.0,N,
138976428,27500.0,Aug-2018, 36 months,8.46,A,A5,auditor,Source Verified,MORTGAGE,122152.0,Current,credit_card,,CO,11.81,675.0,679.0,N,18.0
136598936,17000.0,Jul-2018, 60 months,20.89,D,D4,director,Not Verified,RENT,185000.0,Current,debt_consolidation,,VA,7.51,685.0,689.0,N,
62196628,2400.0,Oct-2015, 36 months,12.69,C,C2,sales & marketing analyst,Source Verified,RENT,55000.0,Fully Paid,debt_consolidation,,AR,18.63,695.0,699.0,N,34.0
127374788,14000.0,Jan-2018, 36 months,14.08,C,C3,teacher,Not Verified,OWN,60000.0,Current,credit_card,,LA,31.58,680.0,684.0,N,75.0
131335724,27200.0,Apr-2018, 60 months,14.07,C,C3,executive director,Source Verified,MORTGAGE,68200.0,Fully Paid,credit_card,,RI,23.41,695.0,699.0,N,24.0
69604731,16000.0,Jan-2016, 36 months,9.8,B,B3,registered nurse,Verified,MORTGAGE,62000.0,Fully Paid,credit_card,,TX,28.84,735.0,739.0,N,
62246197,7500.0,Oct-2015, 36 months,10.99,B,B4,library aide,Verified,OWN,20000.0,Fully Paid,debt_consolidation,,TX,17.56,690.0,694.0,N,14.0
69991336,8000.0,Feb-2016, 36 months,11.99,C,C1,director,Verified,MORTGAGE,110000.0,Fully Paid,debt_consolidation,,AZ,25.79,660.0,664.0,N,3.0
143179090,15000.0,Nov-2018, 60 months,15.02,C,C3,principal education consultant,Source Verified,MORTGAGE,180000.0,Current,home_improvement,,TX,25.93,675.0,679.0,N,
116816690,15000.0,Sep-2017, 60 months,26.3,E,E5,software engineer,Verified,RENT,125000.0,Fully Paid,car,,TX,8.05,660.0,664.0,N,33.0
122202789,24000.0,Nov-2017, 60 months,17.09,D,D1,level ii technician,Verified,RENT,78374.0,In Grace Period,debt_consolidation,,AL,8.93,680.0,684.0,N,
75750546,19275.0,Mar-2016, 36 months,9.75,B,B3,social worker,Not Verified,MORTGAGE,43000.0,Fully Paid,credit_card,,MO,18.28,675.0,679.0,N,20.0
19898105,27450.0,Jul-2014, 60 months,13.35,C,C2,corrections officer,Source Verified,MORTGAGE,55000.0,Fully Paid,credit_card,,MI,25.93,785.0,789.0,N,
125131185,1500.0,Nov-2017, 36 months,5.32,A,A1,deputy superintendent,Not Verified,MORTGAGE,110000.0,Current,debt_consolidation,,FL,6.35,760.0,764.0,N,21.0
50013873,19000.0,Jun-2015, 36 months,16.99,D,D3,teacher,Verified,RENT,60000.0,Fully Paid,debt_consolidation,,NJ,13.54,675.0,679.0,N,
109651740,16100.0,May-2017, 36 months,15.05,C,C4,registered nurse ,Source Verified,MORTGAGE,90000.0,Current,home_improvement,,MA,4.55,680.0,684.0,N,14.0
84364082,20000.0,Jul-2016, 36 months,11.49,B,B5,heavy equipment operator,Source Verified,MORTGAGE,210000.0,Fully Paid,credit_card,,MN,19.32,695.0,699.0,N,
56100060,18000.0,Jul-2015, 36 months,17.57,D,D4,warehouse manager,Verified,MORTGAGE,40000.0,Fully Paid,debt_consolidation,,CA,24.18,670.0,674.0,N,28.0
55999497,15000.0,Jul-2015, 60 months,9.17,B,B2,real estate accountant,Source Verified,MORTGAGE,79500.0,Fully Paid,debt_consolidation,,GA,11.88,685.0,689.0,N,
96436312,32625.0,Jan-2017, 36 months,10.49,B,B2,pediatric dentist,Source Verified,MORTGAGE,252000.0,Current,credit_card,,TX,23.33,700.0,704.0,N,
136732526,6400.0,Jul-2018, 36 months,15.02,C,C3,data entry,Not Verified,RENT,28000.0,Current,credit_card,,IN,38.23,685.0,689.0,N,32.0
72645082,18175.0,Mar-2016, 36 months,19.53,D,D5,it manager,Verified,RENT,54000.0,Fully Paid,debt_consolidation,,CA,31.29,685.0,689.0,N,
95755153,6400.0,Dec-2016, 36 months,16.99,D,D1,member relationship specialist,Source Verified,RENT,49000.0,Fully Paid,credit_card,,CA,31.41,665.0,669.0,N,
107460475,10000.0,May-2017, 36 months,12.74,C,C1,team leader,Verified,RENT,61950.0,Current,debt_consolidation,,CA,20.86,680.0,684.0,N,
8834589,14000.0,Nov-2013, 36 months,12.99,B,B4,director,Source Verified,RENT,87500.0,Fully Paid,credit_card,,NY,12.74,705.0,709.0,N,
43288805,15000.0,Mar-2015, 60 months,15.61,D,D1,software engineer,Source Verified,RENT,75000.0,Fully Paid,debt_consolidation,,TX,17.12,675.0,679.0,N,
102641846,27600.0,Mar-2017, 60 months,10.49,B,B2,receptionist,Not Verified,MORTGAGE,55000.0,Current,credit_card,,NY,10.58,755.0,759.0,N,
133105384,20000.0,May-2018, 60 months,12.13,B,B5,staff nurse,Source Verified,OWN,73450.0,Current,debt_consolidation,,TX,15.6,710.0,714.0,N,
127532568,20000.0,Jan-2018, 60 months,20.0,D,D4,insurance processing coordinator ,Verified,RENT,55900.0,Late (31-120 days),debt_consolidation,,WA,25.42,675.0,679.0,Y,29.0
51917087,15000.0,Jun-2015, 60 months,10.99,B,B4,network support analyst,Not Verified,MORTGAGE,45000.0,Fully Paid,credit_card,,NY,16.08,775.0,779.0,N,
15970666,15000.0,May-2014, 36 months,10.15,B,B2,bd manager,Source Verified,RENT,120400.0,Fully Paid,debt_consolidation,,NJ,7.87,685.0,689.0,N,
72593203,14000.0,Feb-2016, 36 months,11.47,B,B5,teacher,Not Verified,RENT,46000.0,Fully Paid,debt_consolidation,,IL,17.4,670.0,674.0,N,21.0
139498985,3000.0,Sep-2018, 36 months,8.46,A,A5,ceo,Not Verified,OWN,70000.0,Current,debt_consolidation,,SC,22.37,680.0,684.0,N,14.0
93462512,16000.0,Nov-2016, 36 months,7.49,A,A4,registered nurse,Not Verified,MORTGAGE,100000.0,Fully Paid,debt_consolidation,,MA,21.49,735.0,739.0,N,
129058679,11000.0,Feb-2018, 60 months,9.44,B,B1,maintenance technician,Not Verified,MORTGAGE,72000.0,Current,debt_consolidation,,MN,14.22,785.0,789.0,N,
9215612,20000.0,Dec-2013, 36 months,15.61,C,C3,nurse analyst,Source Verified,OWN,130000.0,Fully Paid,debt_consolidation,,CA,13.94,660.0,664.0,N,13.0
138366268,11400.0,Aug-2018, 60 months,6.11,A,A1,deputy director,Not Verified,MORTGAGE,129000.0,Current,debt_consolidation,,MD,12.28,760.0,764.0,N,
55899991,18050.0,Aug-2015, 60 months,23.99,F,F3,nurse,Source Verified,OWN,43000.0,Current,home_improvement,,NH,16.13,690.0,694.0,N,
12956272,24000.0,Mar-2014, 60 months,19.47,D,D5,sales consultant,Verified,MORTGAGE,115000.0,Fully Paid,debt_consolidation,,OH,21.73,680.0,684.0,N,
138805296,16000.0,Aug-2018, 36 months,7.84,A,A4,roller,Source Verified,OWN,104000.0,Current,credit_card,,IN,18.72,775.0,779.0,N,
133507188,15000.0,May-2018, 60 months,10.07,B,B2,field service engineer,Source Verified,RENT,70500.0,Fully Paid,debt_consolidation,,CA,8.36,735.0,739.0,N,46.0
70511883,15000.0,Feb-2016, 60 months,18.99,E,E1,sales manager,Source Verified,MORTGAGE,57000.0,Charged Off,other,,LA,35.45,695.0,699.0,N,
60763891,20000.0,Oct-2015, 60 months,12.69,C,C2,sr. bridge engineer,Source Verified,OWN,80000.0,Charged Off,debt_consolidation,,TN,12.92,720.0,724.0,N,56.0
79063480,18000.0,May-2016, 36 months,13.67,C,C3,sales,Verified,MORTGAGE,68600.0,Charged Off,home_improvement,,NJ,24.97,665.0,669.0,N,
98785784,2100.0,Feb-2017, 36 months,11.49,B,B5,recievable clerk( money room),Verified,RENT,44000.0,Fully Paid,moving,,FL,18.19,710.0,714.0,N,
59272738,15000.0,Sep-2015, 36 months,15.61,D,D1,civil engineer iii,Verified,RENT,69000.0,Charged Off,debt_consolidation,,IL,29.51,665.0,669.0,N,
106005703,21225.0,May-2017, 36 months,10.42,B,B3,director of operations,Source Verified,RENT,178000.0,Current,debt_consolidation,,CA,12.07,700.0,704.0,N,
111411222,5000.0,Jun-2017, 36 months,12.62,C,C1,hair dresser,Source Verified,MORTGAGE,38000.0,Fully Paid,debt_consolidation,,VA,29.56,675.0,679.0,N,
37731794,15000.0,Dec-2014, 36 months,6.99,A,A3,pastor,Source Verified,MORTGAGE,75000.0,Fully Paid,debt_consolidation,,AZ,13.57,700.0,704.0,N,62.0
117270964,13000.0,Aug-2017, 36 months,9.44,B,B1,area sales manager / field consultant,Not Verified,RENT,83040.0,Charged Off,credit_card,,FL,6.05,675.0,679.0,N,68.0
36371392,18000.0,Dec-2014, 60 months,9.49,B,B2,nurse,Source Verified,OWN,73000.0,Fully Paid,credit_card,,MD,21.59,765.0,769.0,N,73.0
3636949,15800.0,Mar-2013, 36 months,17.77,D,D1,chrysler llc,Not Verified,RENT,38000.0,Fully Paid,debt_consolidation,  Borrower added on 02/28/13 > This loan is to consolidate all credit cards and loans into 1 affordable monthly payment to finnally get out of debt and move toward my dream of opening my own business.<br>,IL,18.95,670.0,674.0,N,
48594909,10000.0,May-2015, 36 months,6.68,A,A3,police lieutenant,Not Verified,RENT,120000.0,Fully Paid,debt_consolidation,,CA,10.64,700.0,704.0,N,14.0
3926714,20500.0,May-2013, 60 months,15.8,C,C3,riverside community care,Source Verified,MORTGAGE,76000.0,Fully Paid,debt_consolidation,,MA,21.74,690.0,694.0,N,61.0
77971669,7000.0,May-2016, 36 months,7.89,A,A5,taxpreparer,Source Verified,MORTGAGE,30000.0,Charged Off,debt_consolidation,,WI,1.04,725.0,729.0,N,46.0
90331170,7000.0,Mar-2017, 36 months,11.44,B,B4,valet attendant,Not Verified,RENT,22000.0,Current,credit_card,,CA,28.91,710.0,714.0,N,
46723147,15000.0,Apr-2015, 36 months,6.68,A,A3,manager engineering services,Source Verified,RENT,125000.0,Fully Paid,credit_card,,VA,12.13,680.0,684.0,N,8.0
139444071,15000.0,Sep-2018, 60 months,8.46,A,A5,sr. manager,Source Verified,MORTGAGE,158000.0,Current,credit_card,,MN,5.31,675.0,679.0,N,
90295560,13000.0,Sep-2016, 60 months,8.59,A,A5,manager,Not Verified,MORTGAGE,120000.0,Current,home_improvement,,CA,12.68,790.0,794.0,N,
127392555,14000.0,Jan-2018, 36 months,9.93,B,B2,teacher,Not Verified,RENT,55000.0,Current,credit_card,,FL,28.04,675.0,679.0,N,
7077488,14000.0,Nov-2013, 36 months,13.67,B,B5,director sap,Source Verified,OWN,221000.0,Fully Paid,debt_consolidation,  Borrower added on 11/18/13 > Consolidate and close credit cards - Lower overall payment<br>,CA,8.71,670.0,674.0,N,29.0
76284574,10000.0,Apr-2016, 60 months,23.13,F,F1,administrative assistant,Source Verified,MORTGAGE,20800.0,Charged Off,debt_consolidation,,GA,38.14,660.0,664.0,N,38.0
128828749,18000.0,Feb-2018, 36 months,14.08,C,C3,project manager,Verified,RENT,80700.0,Current,vacation,,CA,21.32,670.0,674.0,N,
49036727,12000.0,May-2015, 36 months,15.61,D,D1,project cordinator,Not Verified,RENT,65000.0,Charged Off,debt_consolidation,,CA,19.03,660.0,664.0,N,
121404339,14000.0,Oct-2017, 36 months,7.07,A,A2,service tech,Not Verified,MORTGAGE,60000.0,Current,debt_consolidation,,FL,14.34,820.0,824.0,N,
49178799,29000.0,Jun-2015, 36 months,5.32,A,A1,legal counsel,Source Verified,MORTGAGE,71000.0,Fully Paid,credit_card,,MS,18.97,705.0,709.0,N,13.0
65382646,16000.0,Nov-2015, 60 months,13.67,C,C4,director of design support,Source Verified,MORTGAGE,73000.0,Fully Paid,debt_consolidation,,WI,23.67,710.0,714.0,N,
59492565,15000.0,Oct-2015, 60 months,13.99,C,C4,engineer,Not Verified,RENT,68000.0,Charged Off,credit_card,,CA,16.01,670.0,674.0,N,68.0
121329889,16000.0,Oct-2017, 60 months,13.59,C,C2,driver/material control,Not Verified,MORTGAGE,60300.0,Current,debt_consolidation,,LA,31.38,715.0,719.0,N,64.0
1267348,6000.0,May-2012, 36 months,10.74,B,B2,us department of homeland security,Not Verified,MORTGAGE,134800.0,Fully Paid,debt_consolidation,,CA,10.19,705.0,709.0,N,
34312815,20000.0,Nov-2014, 60 months,9.49,B,B2,nurse anesthetist,Source Verified,OWN,117000.0,Current,debt_consolidation,,OH,25.11,705.0,709.0,N,
8936175,15000.0,Nov-2013, 60 months,16.2,C,C4,product manager,Source Verified,MORTGAGE,82082.04,Fully Paid,credit_card,  Borrower added on 11/13/13 > We want to pay off our credit cards and become debt free.  We think a loan is a great way to do this as it is a true payment and not just a &quot;pay down&quot;.<br>,UT,9.11,660.0,664.0,N,23.0
60476908,10000.0,Sep-2015, 36 months,9.99,B,B3,business mgr,Verified,MORTGAGE,80000.0,Fully Paid,credit_card,,LA,26.93,665.0,669.0,N,2.0
40385120,15000.0,Feb-2015, 36 months,14.99,C,C5,operations analyst,Verified,RENT,73500.0,Fully Paid,debt_consolidation,,UT,9.16,660.0,664.0,N,50.0
108970208,21600.0,May-2017, 60 months,26.3,E,E5,infection preventionist,Source Verified,RENT,107000.0,Charged Off,debt_consolidation,,CA,16.3,660.0,664.0,N,29.0
67215794,15000.0,Dec-2015, 60 months,13.67,C,C4,software engineer,Not Verified,RENT,95000.0,Current,debt_consolidation,,CT,3.58,705.0,709.0,N,
97062943,17325.0,Feb-2017, 36 months,19.99,D,D4,manager,Verified,RENT,59000.0,Current,debt_consolidation,,TN,27.07,675.0,679.0,N,
125355127,18725.0,Dec-2017, 60 months,20.0,D,D4,nursetech,Verified,OWN,27000.0,Charged Off,debt_consolidation,,OK,25.42,745.0,749.0,N,
130311701,13000.0,Mar-2018, 36 months,20.39,D,D4,devops manager ,Not Verified,MORTGAGE,170000.0,Current,debt_consolidation,,TX,26.89,715.0,719.0,N,
90406790,30000.0,Sep-2016, 36 months,7.59,A,A3,sales,Source Verified,MORTGAGE,175000.0,Fully Paid,major_purchase,,TN,19.94,755.0,759.0,N,48.0
62105291,3000.0,Oct-2015, 36 months,12.29,C,C1,machine attendant,Source Verified,MORTGAGE,42000.0,Fully Paid,credit_card,,TX,24.86,685.0,689.0,N,58.0
71986532,7000.0,Feb-2016, 36 months,11.99,C,C1,executive assistant ,Source Verified,MORTGAGE,107000.0,Fully Paid,debt_consolidation,,VA,10.92,675.0,679.0,N,
54017796,20000.0,Jul-2015, 60 months,18.55,E,E2,driver,Verified,RENT,60000.0,Fully Paid,other,,MO,19.54,675.0,679.0,N,24.0
91286016,5000.0,Oct-2016, 36 months,11.49,B,B5,sales consultant,Source Verified,OWN,36000.0,Fully Paid,credit_card,,TX,27.53,690.0,694.0,N,
98815779,17650.0,Mar-2017, 36 months,13.99,C,C3,superintendent,Source Verified,MORTGAGE,164000.0,Current,home_improvement,,NY,6.22,665.0,669.0,N,16.0
119202263,18000.0,Sep-2017, 36 months,7.07,A,A2,national coordinator,Not Verified,MORTGAGE,100000.0,Fully Paid,debt_consolidation,,NY,24.3,755.0,759.0,N,
126492109,16000.0,Jan-2018, 60 months,21.45,D,D5,lead tech,Not Verified,RENT,74000.0,Fully Paid,debt_consolidation,,FL,22.87,670.0,674.0,N,
93378939,14000.0,Nov-2016, 60 months,19.99,D,D4,teacher,Not Verified,OWN,55000.0,Current,debt_consolidation,,GA,24.03,700.0,704.0,N,27.0
76364306,30000.0,May-2016, 60 months,21.97,E,E4,e-6/intelligence specialist,Verified,RENT,66000.0,Current,debt_consolidation,,VA,28.93,680.0,684.0,N,61.0
67215552,11400.0,Dec-2015, 60 months,20.99,E,E5,phlebotomist tech,Verified,RENT,52000.0,Charged Off,debt_consolidation,,NY,18.6,665.0,669.0,N,24.0
96810869,8000.0,Jan-2017, 36 months,13.99,C,C3,appeals reviewer,Source Verified,MORTGAGE,60000.0,Current,credit_card,,FL,16.1,665.0,669.0,N,71.0
68823784,13200.0,Jan-2016, 60 months,11.99,C,C1,retirement system examiner,Verified,RENT,46000.0,Current,debt_consolidation,,NY,29.64,685.0,689.0,N,82.0
49993350,8000.0,May-2015, 36 months,9.99,B,B3,orthodontic asst,Not Verified,OWN,30000.0,Fully Paid,debt_consolidation,,MS,15.32,730.0,734.0,N,
73293296,16200.0,Mar-2016, 60 months,14.46,C,C4,registered nurse,Not Verified,MORTGAGE,63814.0,In Grace Period,credit_card,,OH,23.03,670.0,674.0,N,68.0
143564022,40000.0,Nov-2018, 60 months,8.19,A,A4,maintenance supervisor,Not Verified,RENT,74000.0,In Grace Period,credit_card,,VA,28.14,710.0,714.0,N,
63458108,19200.0,Oct-2015, 36 months,5.32,A,A1,servie operations consultant,Source Verified,MORTGAGE,95000.0,Fully Paid,credit_card,,VA,14.57,695.0,699.0,N,72.0
74794375,14700.0,Mar-2016, 60 months,14.46,C,C4,lead graphic designer,Not Verified,MORTGAGE,32000.0,Fully Paid,home_improvement,,FL,27.19,730.0,734.0,N,
96216841,12000.0,Jan-2017, 60 months,19.99,D,D4,battalion chief ,Source Verified,MORTGAGE,168000.0,Current,debt_consolidation,,VA,18.16,675.0,679.0,N,6.0
61454016,16800.0,Oct-2015, 36 months,13.99,C,C4,district manager,Verified,RENT,75000.0,Fully Paid,debt_consolidation,,MI,18.7,670.0,674.0,N,
95092322,14000.0,Dec-2016, 60 months,17.99,D,D2,service tech,Source Verified,OWN,75000.0,Fully Paid,debt_consolidation,,PA,18.38,660.0,664.0,N,
138668586,18000.0,Aug-2018, 36 months,14.47,C,C2,sales & service,Verified,RENT,28000.0,Current,debt_consolidation,,CA,14.32,690.0,694.0,N,
11636847,17225.0,Feb-2014, 60 months,18.25,D,D3,relationship manager,Verified,MORTGAGE,85000.0,Fully Paid,debt_consolidation,,PA,18.5,685.0,689.0,N,3.0
59572842,18000.0,Sep-2015, 60 months,14.65,C,C5,sr. regional manager,Verified,RENT,115000.0,Fully Paid,debt_consolidation,,CA,23.46,715.0,719.0,N,72.0
130368862,14000.0,Mar-2018, 60 months,14.07,C,C3,teacher,Not Verified,MORTGAGE,22000.0,Current,debt_consolidation,,NC,1.36,760.0,764.0,N,
40370334,20000.0,Feb-2015, 36 months,6.49,A,A2,sales ,Source Verified,OWN,50000.0,Fully Paid,debt_consolidation,,OR,20.04,805.0,809.0,N,
78361246,14000.0,May-2016, 36 months,10.75,B,B4,electrican,Verified,RENT,35000.0,Fully Paid,debt_consolidation,,TX,16.67,665.0,669.0,N,57.0
125027453,9000.0,Dec-2017, 36 months,18.06,D,D2,superintendent ,Source Verified,MORTGAGE,72000.0,Fully Paid,major_purchase,,UT,25.53,665.0,669.0,N,
17593527,3000.0,Jun-2014, 36 months,9.17,B,B1,packer operator,Not Verified,RENT,35500.0,Fully Paid,debt_consolidation,,PA,29.48,675.0,679.0,N,
138424906,14000.0,Aug-2018, 60 months,11.55,B,B4,teacher ,Not Verified,RENT,75000.0,Current,credit_card,,MI,6.48,660.0,664.0,N,76.0
34422963,10000.0,Nov-2014, 36 months,12.99,C,C2,supervisor,Not Verified,MORTGAGE,75277.0,Fully Paid,debt_consolidation,,NY,22.97,670.0,674.0,N,7.0
137065403,14000.0,Aug-2018, 36 months,13.56,C,C1,associate director of academic affairs,Not Verified,MORTGAGE,72000.0,Current,credit_card,,IL,34.55,690.0,694.0,N,37.0
91690034,14000.0,Nov-2016, 60 months,12.74,C,C1,teacher,Not Verified,RENT,69700.0,Current,debt_consolidation,,MA,17.2,670.0,674.0,N,23.0
144178179,13000.0,Dec-2018, 36 months,10.33,B,B1,cdl truck driver,Source Verified,MORTGAGE,55456.0,Current,debt_consolidation,,PA,20.62,745.0,749.0,N,52.0
139231197,15000.0,Aug-2018, 60 months,16.14,C,C4,senior software engineer,Not Verified,RENT,107000.0,Current,debt_consolidation,,FL,27.66,705.0,709.0,N,
56300327,24375.0,Aug-2015, 60 months,22.99,F,F2,resident,Source Verified,RENT,53000.0,Current,debt_consolidation,,TN,33.15,710.0,714.0,N,69.0
116253764,15000.0,Aug-2017, 36 months,9.93,B,B2,fork lift driver,Source Verified,RENT,38000.0,Current,credit_card,,OR,13.93,665.0,669.0,N,5.0
119302861,14000.0,Sep-2017, 60 months,15.05,C,C4,teacher,Not Verified,MORTGAGE,35000.0,Current,home_improvement,,FL,18.9,665.0,669.0,N,
93110652,18000.0,Nov-2016, 36 months,12.74,C,C1,manager of compensation and benefits,Verified,MORTGAGE,108000.0,Fully Paid,debt_consolidation,,TN,29.14,685.0,689.0,N,
100160598,20000.0,Mar-2017, 36 months,7.99,A,A5,open heart registered nurse,Not Verified,OWN,120000.0,Fully Paid,debt_consolidation,,FL,12.12,740.0,744.0,N,
6299752,10000.0,Aug-2013, 36 months,21.6,E,E3,computer search llc,Verified,RENT,39000.0,Fully Paid,debt_consolidation,,NY,24.52,675.0,679.0,N,
383639,8800.0,Mar-2009, 36 months,14.42,D,D2,ucsf,Source Verified,RENT,46296.0,Fully Paid,debt_consolidation,We'll here's the skinny I'm a single mom of two 12 and 7 years old. Everything around me is increasing except my salary. I try my best to pay off debt but with interest rates so high it's hard to get it paid down. I feel having everything on one bill will improve my monthly budget and a lower interest rate will free up money faster for my kids future.     Thanks,CA,5.94,705.0,709.0,N,
73981396,20000.0,Mar-2016, 60 months,11.99,C,C1,tug boat captain,Not Verified,RENT,118000.0,Charged Off,debt_consolidation,,FL,4.85,680.0,684.0,N,43.0
143848930,14000.0,Nov-2018, 60 months,16.91,C,C5,teacher,Not Verified,MORTGAGE,75000.0,Current,credit_card,,CT,28.54,710.0,714.0,N,43.0
67755962,35000.0,Dec-2015, 36 months,9.76,B,B3,owner,Verified,RENT,150000.0,Fully Paid,credit_card,,CA,20.97,695.0,699.0,N,
