Height (Inches),Height (cm),Weight (Pounds)
67.44496,171.3101984,134.7946
70.31339,178.5960106,135.4947
69.67229,176.9676166,138.3051
68.20788,173.2480152,130.6784
69.07866,175.4597964,135.7628
69.2147,175.80533799999998,145.863
69.03707,175.3541578,134.3548
67.4867,171.416218,130.712
68.65038,174.3719652,130.0623
68.47651,173.93033540000002,117.658
66.81897,169.72018379999997,125.9835
68.62807,174.3152978,128.3296
66.49421,168.89529339999999,100.1453
69.32902,176.0957108,117.3836
66.80477,169.6841158,109.5414
67.45323,171.3312042,117.2084
66.82436,169.7338744,118.9075
68.44044,173.8387176,132.5773
68.17205,173.157007,135.7029
65.54081,166.47365739999998,120.4393
69.87822,177.4906788,134.6517
70.74234,179.6855436,154.9873
69.72666,177.10571639999998,142.6482
69.32118,176.0757972,130.9678
67.35447,171.0803538,106.6254
71.54135,181.715029,121.2208
65.76665,167.047291,122.1748
70.40562,178.8302748,142.0761
66.07982,167.8427428,104.0078
66.23757,168.2434278,122.995
71.08337,180.5517598,141.4795
70.71918,179.6267172,137.857
66.42899,168.7296346,126.2921
69.82743,177.36167220000002,119.7982
67.2883,170.91228200000003,132.4893
67.54366,171.56089640000002,134.223
68.67346,174.4305884,124.9942
69.49291,176.5119914,136.7762
65.18689,165.57470060000003,131.8571
68.63243,174.3263722,140.3363
65.87434,167.3208236,123.9921
69.72791,177.10889139999998,134.6838
68.86516,174.9175064,146.82
70.78499,179.79387459999998,125.1415
71.49315,181.592601,139.9804
68.72414,174.55931560000002,133.7544
68.80062,174.7535748,115.5805
70.09019,178.0290826,125.3692
70.95429,180.2238966,142.1598
68.65434,174.38202360000002,127.7207
65.07993,165.30302220000002,103.2811
67.8804,172.416216,122.2327
68.69267,174.47938180000003,128.8388
66.39305,168.638347,109.666
68.97105,175.18646700000002,121.7352
67.51326,171.4836804,122.2808
67.77261,172.1424294,124.7638
70.49746,179.0635484,131.8233
67.34338,171.0521852,131.4508
67.12994,170.5100476,128.448
67.28063,170.8928002,101.792
67.83278,172.2952612,121.5138
66.94744,170.0464976,111.0788
68.83627,174.8441258,125.1171
67.17864,170.6337456,126.6733
67.94058,172.5690732,129.4379
70.92914,180.1600156,135.2796
67.86923,172.38784420000002,111.0826
68.22707,173.2967578,137.6088
66.86146,169.8281084,119.7778
67.65723,171.8493642,119.8673
68.07379,172.9074266,98.47485
73.59392,186.9285568,145.5716
65.40895,166.138733,128.1772
67.07607,170.3732178,142.2548
66.89452,169.9120808,117.4998
66.42382,168.71650280000003,139.1155
71.97374,182.81329960000002,130.8526
67.96789,172.6384406,119.0567
67.25519,170.8281826,116.9952
65.5737,166.557198,103.2335
69.84429,177.40449660000002,127.3391
69.55115,176.65992100000003,125.4512
66.43305,168.739947,126.9671
68.85178,174.88352120000002,117.5224
66.7244,169.47997600000002,124.9279
68.64607,174.36101779999998,126.7906
63.70431,161.8089474,112.5109
68.19205,173.207807,114.4343
67.64495,171.818173,120.6396
67.69633,171.94867820000002,129.9412
65.56974,166.54713959999998,97.43419
70.21936,178.3571744,137.3578
67.42904,171.2697616,125.3863
69.43355,176.36121699999998,148.2019
67.29278,170.9236612,129.8179
69.10066,175.51567640000002,151.9111
66.92661,169.9935894,127.0226
66.82918,169.7461172,117.5375
70.36044,178.7155176,119.1202
64.68454,164.2987316,107.658
68.78039,174.7021906,117.1408
66.3356,168.492424,132.6665
71.05723,180.48536420000002,148.1894
65.98309,167.59704860000002,107.8979
66.96438,170.08952520000003,142.4074
62.66094,159.15878759999998,102.5225
66.7604,169.571416,135.5098
69.31698,176.0651292,133.9394
66.1443,168.00652200000002,137.1406
65.13872,165.4523488,141.9462
68.44832,173.85873279999998,152.6479
69.10624,175.5298496,132.7292
68.52832,174.0619328,132.1379
68.08132,172.92655280000002,123.9994
68.86629,174.92037660000003,136.1652
66.3787,168.60189799999998,127.2431
67.76213,172.1158102,150.8899
65.99674,167.6317196,147.9077
65.81136,167.16085439999998,126.1608
67.40505,171.208827,131.4322
66.83229,169.7540166,123.1594
68.63507,174.3330778,124.9311
62.97683,159.9611482,96.29756
71.24168,180.95386720000002,132.8696
67.47631,171.3898274,130.3214
68.62495,174.30737299999998,130.4401
68.42664,173.80366560000002,122.2238
65.46691,166.2859514,120.4029
68.25073,173.35685420000001,125.9581
67.4445,171.30903,119.4108
67.1342,170.520868,126.346
68.13306,173.0579724,134.1461
65.54906,166.4946124,141.2074
71.2458,180.964332,147.3819
69.55894,176.67970760000003,150.7427
67.5101,171.475654,121.0396
67.63941,171.8041014,122.4085
64.82273,164.6497342,112.1695
69.22052,175.82012079999998,132.0336
69.92432,177.6077728,144.2027
66.98924,170.1526696,150.2762
68.56214,174.1478356,132.0495
66.77559,169.60999859999998,127.3659
68.73691,174.5917514,129.7617
66.91012,169.95170480000002,122.4668
67.17807,170.6322978,126.9057
69.93152,177.6260608,142.0998
69.08901,175.4860854,139.7904
70.19955,178.306857,130.4641
68.66485,174.40871900000002,120.245
67.02561,170.2450494,131.4908
64.99279,165.0816866,125.5052
69.62365,176.84407099999999,146.1419
68.24774,173.34925959999998,136.1765
66.21311,168.1812994,113.8111
65.83904,167.2311616,132.5109
63.6379,161.640266,123.548
70.60624,179.3398496,131.5629
68.13407,173.0605378,146.0477
69.39546,176.2644684,136.2664
68.94134,175.1110036,118.7888
67.38692,171.16277680000002,130.1127
64.89061,164.8221494,111.4397
69.9709,177.726086,145.0628
68.5498,174.11649200000002,143.3518
69.27563,175.96010020000003,137.7491
70.71056,179.60482240000002,161.4436
66.4149,168.693846,112.9923
62.50167,158.7542418,91.57279
68.42081,173.7888574,128.0469
71.7836,182.33034400000003,127.215
66.29355,168.385617,121.9691
66.41854,168.7030916,126.7928
67.77764,172.15520560000002,145.8554
67.57821,171.6486534,100.8997
67.89491,172.4530714,114.1335
68.64534,174.35916360000002,116.5296
69.35841,176.17036140000002,134.6133
68.6794,174.445676,140.9111
69.63578,176.8748812,107.6423
69.1889,175.73980600000002,141.0582
68.96742,175.1772468,145.8354
68.61172,174.27376880000003,139.6006
67.52548,171.5147192,120.6988
66.15107,168.02371780000001,105.9052
68.68094,174.44958760000003,135.0912
66.80899,169.69483459999998,103.3739
68.9321,175.087534,127.5417
67.76799,172.1306946,139.2827
66.53111,168.9890194,125.715
68.00506,172.7328524,134.7767
67.04487,170.2939698,116.2412
70.32864,178.63474559999997,115.7384
70.16821,178.2272534,137.7695
68.70678,174.51522119999998,132.4533
65.97472,167.57578880000003,118.204
69.80446,177.30332840000003,106.9538
66.69743,169.4114722,126.3104
67.64179,171.8101466,116.9737
66.80381,169.6816774,131.6848
72.77441,184.8470014,143.1369
69.28426,175.9820204,140.4357
66.80098,169.67448919999998,114.5898
69.41988,176.3264952,144.3342
66.9729,170.111166,131.5274
68.03946,172.82022840000002,143.2374
69.00818,175.2807772,123.1109
69.2158,175.808132,148.4322
69.63119,176.8632226,130.0823
70.09088,178.0308352,145.9827
66.70823,169.4389042,124.4015
66.09049,167.86984460000002,121.7826
67.75741,172.1038214,126.407
65.67362,166.8109948,133.5732
67.23266,170.7709564,132.217
69.99684,177.7919736,144.2222
67.57739,171.6465706,132.6973
65.54885,166.494079,120.8402
69.4322,176.357788,121.8002
66.99743,170.1734722,133.9659
67.06971,170.35706340000002,130.6626
64.51039,163.8563906,109.5663
71.90727,182.6444658,129.9342
66.98211,170.13455940000003,119.479
68.8868,174.97247199999998,136.5011
67.69444,171.9438776,130.4561
70.7424,179.685696,140.6748
69.54554,176.64567160000001,145.2172
69.14821,175.63645340000002,135.2195
66.50703,168.9278562,108.6434
70.29309,178.5444486,127.0521
67.9355,172.55617,133.4828
68.21364,173.26264559999998,133.9939
68.5144,174.02657599999998,128.0894
65.42839,166.1881106,111.4876
67.86424,172.3751696,128.8723
63.71868,161.8454472,96.00666
70.61081,179.35145740000002,123.8097
68.90318,175.01407720000003,123.7874
70.13475,178.14226499999998,128.6143
71.46053,181.50974620000002,152.5282
70.03539,177.88989060000003,120.0435
68.1379,173.070266,137.3988
63.85703,162.1968562,125.0479
67.30965,170.96651100000003,124.9212
68.90615,175.02162099999998,139.2283
71.64804,181.9860216,125.3181
68.88111,174.9580194,134.4917
69.51423,176.5661442,134.5854
68.18086,173.1793844,121.5733
65.69997,166.8779238,110.1231
68.40463,173.7477602,126.7027
71.07505,180.530627,140.2282
69.27603,175.96111620000002,126.8514
68.23265,173.310931,121.7072
68.58259,174.1997786,117.5669
67.36844,171.11583760000002,127.4011
68.28441,173.4424014,122.825
69.07799,175.4580946,130.0466
67.21276,170.72041040000002,126.4072
64.98716,165.0673864,104.79
66.9179,169.97146600000002,127.2505
67.12818,170.5055772,130.2357
66.10688,167.9114752,107.0003
68.57638,174.1840052,125.1795
63.93057,162.3836478,112.976
69.76564,177.20472560000002,139.6668
68.41106,173.7640924,151.9062
66.36876,168.57665039999998,122.2946
70.47793,179.0139422,129.8903
65.4282,166.18762800000002,121.4682
66.03012,167.7165048,135.4752
68.0989,172.971206,130.5315
68.65857,174.3927678,146.6697
72.01458,182.9170332,129.7612
68.50725,174.008415,123.4456
69.22753,175.8379262,125.3293
70.19938,178.3064252,140.7101
67.04063,170.28320019999998,124.0582
66.98144,170.13285760000002,121.0401
68.71907,174.5464378,120.0657
69.72849,177.1103646,144.2993
69.09655,175.505237,123.9771
69.7738,177.225452,114.8563
67.75308,172.0928232,130.351
67.08285,170.390439,122.5291
71.31542,181.1411668,136.2466
70.79423,179.8173442,139.6064
68.65088,174.3732352,120.791
70.36812,178.73502480000002,127.8744
68.9855,175.22317,117.1791
67.35987,171.0940698,120.6422
70.4786,179.015644,146.8413
69.13282,175.59736279999998,134.3117
69.53122,176.6092988,125.177
67.98617,172.6848718,118.3697
67.61576,171.74403039999999,135.516
69.78926,177.2647204,147.2761
66.81312,169.7053248,130.7799
68.68595,174.46231300000002,134.9254
68.05575,172.861605,116.4879
67.0537,170.31639800000002,115.5655
63.55754,161.43615160000002,127.6591
68.02524,172.7841096,131.1121
71.55392,181.74695680000002,137.254
67.92525,172.53013500000003,109.364
68.30782,173.50186280000003,137.5401
69.51542,176.5691668,152.0741
67.29902,170.9395108,120.4122
68.95044,175.1341176,125.9445
66.93895,170.024933,113.2025
68.33849,173.57976459999998,111.7251
66.99193,170.1595022,117.526
64.8404,164.694616,122.1497
67.83682,172.3055228,109.6392
69.02802,175.3311708,119.1542
69.41642,176.3177068,112.3215
72.88867,185.13722180000002,144.9415
66.61994,169.2146476,120.0592
68.41957,173.78570779999998,132.3673
67.05694,170.32462759999999,129.4949
64.48443,163.7904522,128.3386
70.56403,179.2326362,128.5002
67.67847,171.9033138,127.6393
68.38258,173.69175320000002,132.7334
68.18807,173.1976978,128.7375
67.85684,172.3563736,142.625
71.13318,180.6782772,131.6605
65.43111,166.1950194,121.7387
69.13164,175.5943656,113.8551
68.69,174.4726,137.9111
70.5797,179.27243800000002,131.3443
68.82262,174.8094548,116.2803
68.39201,173.7157054,111.0592
68.73134,174.5776036,136.7499
63.96774,162.4780596,105.3882
67.70227,171.9637658,137.468
65.38377,166.0747758,110.8341
66.86451,169.83585539999999,132.972
67.14211,170.54095940000002,119.5467
64.23474,163.15623960000002,137.3847
66.66678,169.3336212,106.7181
68.51504,174.0282016,119.8735
65.93028,167.46291119999998,115.4797
67.37382,171.12950279999998,118.0422
70.25357,178.4440678,125.9146
70.0309,177.878486,136.5168
66.34973,168.52831419999998,123.1756
69.95254,177.6794516,126.0075
67.47996,171.3990984,129.589
68.7086,174.519844,121.1474
67.00906,170.2030124,134.2455
67.72585,172.02365899999998,106.4953
71.29286,181.0838644,141.0486
68.51699,174.03315460000002,122.1062
66.62695,169.232453,126.9819
67.94829,172.5886566,126.8774
66.89987,169.9256698,102.8782
67.42931,171.2704474,133.088
68.2914,173.46015599999998,129.8764
65.99699,167.63235459999999,100.402
70.19978,178.3074412,129.7827
67.57201,171.63290540000003,131.9072
63.39936,161.03437440000002,106.8881
69.54182,176.6362228,136.1776
66.19251,168.1289754,128.8525
65.75415,167.01554099999998,111.5965
67.57701,171.6456054,130.5393
65.91428,167.4222712,121.6722
67.43806,171.2926724,132.718
65.96746,167.5573484,127.1559
67.37888,171.1423552,114.5618
67.09216,170.41408640000003,107.9098
68.09938,172.9724252,128.7844
68.59888,174.24115519999998,116.9653
64.6891,164.310314,100.6123
67.80635,172.228129,119.7824
68.11201,173.0045054,145.058
69.98685,177.766599,114.9373
66.68902,169.3901108,114.2804
69.52482,176.5930428,135.5855
65.66648,166.7928592,129.1953
69.21321,175.80155340000002,122.4687
70.13351,178.1391154,140.4419
62.90053,159.76734620000002,128.8516
69.52934,176.60452360000002,106.595
69.16515,175.67948099999998,156.2241
64.9069,164.86352599999998,109.8341
65.51072,166.39722880000002,115.8503
67.2087,170.710098,132.4732
68.02634,172.78690360000002,130.6405
68.8114,174.78095600000003,134.7657
71.76238,182.27644519999998,141.3491
69.32284,176.0800136,126.9131
68.35675,173.626145,129.7181
67.63756,171.7994024,142.1868
66.06231,167.7982674,129.2107
70.56364,179.2316456,133.1328
67.95176,172.5974704,129.1952
68.27422,173.4165188,122.074
68.18009,173.1774286,132.0099
71.27518,181.03895720000003,138.9276
65.61842,166.6707868,106.7735
69.22954,175.8430316,123.4618
66.69893,169.4152822,121.0699
66.66889,169.3389806,111.8507
70.84943,179.9575522,138.1842
70.96035,180.239289,142.1775
68.33222,173.5638388,115.3974
70.48522,179.0324588,145.0675
66.60999,169.18937459999998,111.5677
69.34036,176.1245144,139.2212
69.4538,176.412652,118.4412
68.68119,174.45022260000002,115.3372
66.77448,169.6071792,116.9586
67.07195,170.362753,117.4971
68.99913,175.2577902,125.8425
66.34261,168.5102294,137.5813
70.08887,178.0257298,133.1303
69.33453,176.1097062,122.7998
65.27707,165.8037578,113.6954
70.02681,177.86809739999998,143.2139
68.94689,175.1251006,132.8988
66.65913,169.3141902,122.1781
66.79488,169.65899520000002,109.0563
67.90679,172.4832466,111.664
67.10869,170.4560726,122.2714
70.27947,178.5098538,136.6405
64.55087,163.95920980000002,124.048
71.15681,180.7382974,141.6004
68.5655,174.15637,123.6268
65.48782,166.3390628,127.7492
67.74423,172.0703442,125.1475
66.83599,169.7634146,136.7083
67.95903,172.6159362,115.2646
66.72479,169.4809666,110.7445
70.98626,180.30510040000001,143.4517
66.92733,169.9954182,126.7084
67.5508,171.57903199999998,129.1005
65.12646,165.42120839999998,113.8691
69.52241,176.5869214,112.2243
67.01183,170.21004820000002,119.4125
68.04173,172.8259942,118.3399
68.01268,172.75220720000002,132.8762
62.53035,158.827089,118.2221
70.50733,179.08861819999998,125.0036
62.05222,157.61263879999998,120.4365
65.71906,166.9264124,133.3052
67.78391,172.1711314,127.5209
67.33371,171.02762339999998,125.0801
67.91253,172.49782620000002,132.1946
67.30735,170.960669,132.4663
69.08878,175.48550120000002,123.8895
65.76843,167.0518122,114.4506
71.64487,181.97796979999998,135.5309
66.25808,168.29552320000002,113.4446
64.36476,163.4864904,116.8191
68.6548,174.38319199999998,142.4832
68.95971,175.15766340000002,144.5926
70.20612,178.3235448,138.5105
70.57061,179.2493494,147.3327
69.44979,176.4024666,123.2579
70.52781,179.1406374,133.765
66.10873,167.9161742,117.6254
69.08755,175.48237699999999,133.9543
66.78469,169.6331126,134.3005
71.75464,182.2567856,156.2319
69.13771,175.6097834,134.5773
66.37631,168.59582740000002,135.2777
69.74647,177.15603380000002,122.6657
68.98829,175.23025660000002,130.2543
68.13136,173.0536544,149.3854
66.75278,169.5520612,137.7469
69.8914,177.524156,129.1302
67.96866,172.64039640000001,138.8191
67.21946,170.7374284,131.7829
68.80103,174.7546162,130.3331
68.8093,174.775622,124.482
68.65306,174.3787724,127.3968
67.87452,172.40128080000002,130.8625
68.70597,174.51316379999997,122.373
67.1432,170.543728,123.2538
69.18709,175.7352086,126.7873
70.99521,180.3278334,133.4597
67.95264,172.59970560000002,132.5607
68.91363,175.0406202,119.3353
69.8465,177.41011000000003,140.0139
66.93742,170.02104680000002,135.168
70.11408,178.0897632,124.4536
67.60622,171.71979879999998,114.6471
66.39876,168.6528504,122.4132
69.57104,176.7104416,133.4373
70.09709,178.04660859999998,123.9662
67.25205,170.82020699999998,129.9541
71.43798,181.4524692,155.874
69.21724,175.81178960000003,123.3436
67.56125,171.60557500000002,127.1117
67.90888,172.48855519999998,128.6947
69.3568,176.16627200000002,121.2005
67.50241,171.4561214,135.2608
68.60586,174.25888440000003,132.9409
68.2366,173.320964,129.2684
68.56842,174.1637868,122.7771
69.21836,175.81463440000002,125.1624
67.53883,171.54862820000002,126.2731
70.67327,179.51010580000002,147.01
64.2879,163.29126599999998,112.1385
68.46678,173.9056212,124.5944
66.73882,169.51660280000002,131.1966
70.55971,179.22166339999998,129.4913
67.84481,172.32581739999998,137.5206
67.01079,170.2074066,114.7508
65.99934,167.6383236,133.4685
68.58547,174.2070938,146.8673
68.81542,174.7911668,125.8746
67.93911,172.5653394,120.2009
68.93217,175.0877118,118.3246
69.23922,175.8676188,143.7294
67.79848,172.2081392,115.8199
68.65821,174.3918534,125.5767
71.49199,181.58965460000002,161.906
65.53287,166.4534898,111.1526
71.32373,181.16227419999998,137.6824
69.91417,177.5819918,140.2723
66.6972,169.410888,121.9527
70.85386,179.96880439999998,154.6366
70.49105,179.047267,124.3354
66.27006,168.3259524,138.3716
68.42409,173.79718860000003,116.2243
68.50301,173.9976454,111.7963
68.49217,173.9701118,124.5766
68.09457,172.9602078,134.955
66.31346,168.43618840000002,136.7885
68.98854,175.2308916,129.8207
67.05772,170.3266088,126.8982
73.192,185.90768,135.5029
67.57593,171.6428622,114.2885
66.45283,168.79018820000002,116.0452
66.91061,169.95294940000002,140.4039
69.70103,177.04061620000002,156.9321
68.56368,174.15174720000002,122.4036
68.88525,174.968535,121.0687
71.81982,182.42234280000002,113.7783
68.90203,175.0111562,140.996
67.3832,171.15332800000002,121.1426
66.76526,169.5837604,113.7805
67.09286,170.4158644,109.4495
66.22802,168.2191708,120.2049
68.25939,173.3788506,123.1291
69.60131,176.7873274,135.8837
64.74935,164.46334900000002,89.95606
69.34369,176.1329726,126.1819
69.9412,177.650648,139.8169
68.28392,173.4411568,115.4109
69.34393,176.1335822,140.1904
66.55206,169.0422324,125.5455
66.75602,169.56029080000002,118.3912
66.35767,168.5484818,111.1497
66.73085,169.496359,119.8054
65.89961,167.3850094,122.6803
67.4191,171.244514,143.7547
68.24369,173.3389726,131.5036
66.7219,169.47362600000002,103.6644
70.74214,179.68503560000002,130.2358
67.20501,170.7007254,126.207
70.21431,178.3443474,132.2408
64.26213,163.2258102,119.1471
67.14367,170.5449218,97.69037
68.72736,174.56749440000002,124.143
68.55679,174.1342466,102.8629
66.29825,168.39755499999998,126.6865
68.72175,174.553245,133.4487
69.87889,177.4923806,139.1403
65.49782,166.3644628,133.31
68.17108,173.1545432,110.079
66.70977,169.4428158,119.4087
65.56874,166.54459960000003,125.6166
69.49271,176.5114834,132.6257
69.51683,176.5727482,141.4084
66.7906,169.648124,143.8571
70.21997,178.3587238,121.1117
70.24793,178.4297422,129.4589
67.80678,172.2292212,141.4006
70.97413,180.2742902,128.1364
69.75903,177.1879362,155.8943
69.15573,175.6555542,139.2332
68.27188,173.41057519999998,140.4572
67.52736,171.5194944,120.8998
68.11677,173.0165958,131.2058
65.96669,167.5553926,134.5409
68.82825,174.823755,125.8735
67.64802,171.82597080000002,128.2415
66.56822,169.0832788,129.7301
67.92216,172.5222864,108.3181
70.16196,178.21137839999997,114.9037
66.40088,168.6582352,126.6422
67.98154,172.6731116,135.6363
64.99081,165.0766574,116.9649
71.5318,181.690772,142.0447
63.2937,160.765998,119.9139
67.63379,171.78982660000003,150.7738
68.18959,173.2015586,140.7606
68.28412,173.4416648,124.5525
66.9256,169.991024,136.9907
68.68962,174.4716348,116.8921
69.26219,175.92596260000002,124.0692
69.7399,177.13934600000002,137.5653
69.78169,177.2454926,124.2681
68.89306,174.9883724,118.0353
65.92005,167.436927,129.992
69.67499,176.97447459999998,114.8889
70.18064,178.2588256,120.8334
68.31191,173.5122514,128.3317
69.27083,175.9479082,118.5856
69.94767,177.6670818,125.403
63.84479,162.1657666,111.7573
69.72054,177.0901716,125.5533
69.6911,177.01539400000001,117.1674
68.25765,173.374431,132.8261
66.49187,168.88934980000002,125.1728
66.2833,168.359582,121.768
69.49919,176.5279426,123.5578
66.78395,169.631233,153.494
69.53808,176.6267232,152.2727
68.26418,173.3910172,137.6226
70.75474,179.7170396,138.2314
66.34255,168.510077,135.4049
70.56467,179.2342618,121.9766
67.88689,172.43270059999998,142.8679
67.40779,171.21578660000003,110.0451
70.88991,180.0603714,141.9247
68.45421,173.8736934,122.053
72.14473,183.2476142,138.8158
67.65045,171.83214300000003,125.5035
68.39678,173.72782120000002,132.4804
72.84591,185.02861140000002,136.0289
67.78233,172.1671182,125.8292
66.10641,167.9102814,109.5937
70.18598,178.2723892,127.0676
65.30154,165.8659116,132.5025
67.26947,170.8644538,124.3345
70.78309,179.7890486,151.569
65.97508,167.57670320000003,132.6737
70.00396,177.81005840000003,110.0049
67.10731,170.4525674,97.30055
67.53817,171.5469518,121.8995
68.50307,173.9977978,128.1864
65.67232,166.8076928,122.9823
66.09352,167.8775408,127.0341
68.5779,174.187866,138.1229
68.91832,175.0525328,125.8024
66.54757,169.0308278,118.9779
66.30367,168.4113218,106.1037
67.09517,170.4217318,139.1474
67.48033,171.40003819999998,133.0521
68.6264,174.311056,126.1881
67.43831,171.2933074,121.3548
66.67599,169.35701459999999,122.0323
64.52116,163.88374639999998,121.3941
69.79005,177.26672699999997,143.503
67.22173,170.74319419999998,122.6996
66.4933,168.89298200000002,115.2943
65.26414,165.7709156,120.4538
66.56788,169.0824152,127.3631
65.89813,167.38125019999998,121.6184
69.70797,177.0582438,127.6245
67.9721,172.649134,113.4425
65.86077,167.2863558,98.2528
65.02716,165.1689864,125.143
68.48686,173.95662439999998,143.42
67.99138,172.69810520000001,125.5912
70.2878,178.531012,140.5505
67.29468,170.9284872,123.9692
68.26174,173.38481960000001,113.2655
72.25625,183.53087499999998,136.0435
65.0702,165.278308,119.358
71.08894,180.56590759999997,135.0485
68.25279,173.36208660000003,133.0544
66.785,169.63389999999998,128.2321
67.62555,171.768897,116.0675
63.94658,162.4243132,121.0392
68.94779,175.1273866,124.4974
67.64244,171.81179759999998,135.1131
68.50966,174.0145364,138.6605
68.9745,175.19523,118.8841
65.93037,167.4631398,139.6622
68.82556,174.81692239999998,139.9606
67.93484,172.5544936,121.858
66.37528,168.5932112,118.5364
67.22561,170.7530494,137.6765
68.95225,175.13871500000002,127.904
65.27908,165.8088632,117.0884
67.65755,171.850177,123.9277
66.69201,169.3977054,116.5055
65.78102,167.0837908,104.7543
68.07045,172.89894299999997,129.6798
69.0,175.26,135.3616
69.10487,175.52636980000003,126.5316
72.13193,183.2151022,161.0239
70.90373,180.09547419999998,145.6269
67.86807,172.3848978,122.0075
67.43892,171.2948568,131.4767
69.43118,176.3551972,133.454
67.10359,170.4431186,119.217
70.18149,178.2609846,147.2307
67.38918,171.1685172,139.7066
70.45714,178.96113559999998,139.7301
68.63421,174.33089339999998,115.9739
65.62218,166.6803372,136.3392
67.06349,170.34126460000002,123.1228
67.30641,170.9582814,98.95785
65.46606,166.2837924,106.7027
66.53001,168.98622540000002,121.2127
67.3778,171.139612,114.9383
69.32271,176.0796834,115.2415
66.7957,169.661078,128.4932
65.32407,165.9231378,114.5338
66.55935,169.060749,121.121
66.00505,167.652827,126.9795
69.59739,176.7773706,152.8693
66.09583,167.88340820000002,120.371
69.36726,176.1928404,118.9293
72.00809,182.90054859999998,144.9995
66.88928,169.8987712,110.721
66.40722,168.6743388,123.5727
65.5385,166.46779,119.9828
69.55926,176.68052039999998,138.0278
69.81405,177.327687,122.6454
69.91993,177.59662219999998,144.7208
70.0879,178.023266,122.9645
66.23051,168.2254954,99.104
67.61818,171.7501772,141.2592
68.58143,174.1968322,125.3615
68.15695,173.118653,126.2308
67.512,171.48048,126.9866
70.76552,179.7444208,142.9296
69.26234,175.9263436,143.2527
68.32817,173.5535518,132.7759
69.51257,176.5619278,113.2856
70.02706,177.86873240000003,129.0559
66.82483,169.73506820000003,115.5469
69.03162,175.34031480000002,142.6512
67.60125,171.70717499999998,125.5298
69.25415,175.905541,127.9935
68.10161,172.9780894,115.5621
67.65047,171.8321938,123.7327
70.96123,180.24152420000001,136.3127
68.41146,173.7651084,131.7994
67.37012,171.1201048,109.7773
66.75139,169.5485306,123.746
67.13334,170.5186836,121.373
67.77926,172.15932039999998,110.8057
66.97201,170.1089054,112.4094
69.62951,176.85895539999999,130.6875
67.00845,170.201463,122.5204
65.84782,167.2534628,110.4676
68.74982,174.6245428,137.4344
63.46219,161.1939626,131.6278
68.28298,173.4387692,121.9196
69.08611,175.47871940000002,128.7246
67.51138,171.4789052,126.3069
67.91991,172.5165714,122.2827
70.05535,177.94058900000002,142.0311
67.11741,170.47822140000002,111.0611
68.90664,175.0228656,119.2548
67.97481,172.65601740000002,124.2253
69.82979,177.3676666,149.1322
68.87782,174.9496628,132.1464
68.62969,174.3194126,131.2994
68.27637,173.4219798,148.0963
67.85369,172.3483726,120.7737
67.06235,170.338369,133.1606
70.25943,178.4589522,134.5582
69.18391,175.7271314,131.2755
69.92206,177.6020324,129.2742
70.78492,179.7936968,146.6769
70.76045,179.73154300000002,134.0286
70.82053,179.8841462,141.0171
67.72934,172.0325236,124.2418
67.43639,171.2884306,129.3814
64.30312,163.32992480000001,99.33579
64.88648,164.8116592,113.0468
63.01244,160.0515976,101.7311
67.53395,171.536233,144.4339
64.22026,163.11946039999998,127.7241
68.28249,173.4375246,116.6627
70.01457,177.8370078,121.0093
65.91743,167.4302722,138.7636
67.71394,171.99340759999998,125.1313
66.88127,169.8784258,124.8587
69.52967,176.6053618,131.1727
67.75601,172.1002654,135.348
69.49112,176.5074448,154.7671
70.22138,178.36230519999998,141.0964
67.96935,172.64214900000002,127.4981
68.11017,172.99983179999998,128.5156
67.92721,172.5351134,127.1976
66.16473,168.05841420000002,127.8607
69.99519,177.78778259999999,143.375
71.32358,181.1618932,121.5075
66.49822,168.9054788,113.8888
70.42992,178.8919968,146.1728
68.25325,173.36325499999998,136.8917
69.59837,176.7798598,135.2368
67.38237,171.15121979999998,106.1247
69.63917,176.88349179999997,135.771
67.21378,170.7230012,112.4521
65.34452,165.9750808,111.6073
68.45655,173.87963699999997,148.5671
68.20121,173.2310734,137.8471
68.83192,174.8330768,132.2195
67.9535,172.60189000000003,149.5604
67.56446,171.61372839999999,148.7404
71.56432,181.77337279999998,139.6887
68.20903,173.2509362,117.3667
67.06256,170.33890240000002,135.0763
68.82025,174.803435,126.8315
71.58552,181.82722080000002,134.0719
70.89583,180.0754082,103.5093
69.64793,176.90574220000002,131.3787
66.45609,168.7984686,123.3787
69.56363,176.69162020000002,141.0351
69.23708,175.8621832,133.7008
65.9631,167.54627399999998,121.1477
68.3926,173.717204,118.928
70.81159,179.86143859999999,143.5666
70.25802,178.4553708,126.5308
68.9312,175.085248,144.6893
66.2989,168.39920600000002,110.7134
72.15283,183.2681882,146.939
68.20211,173.2333594,109.0779
69.1044,175.525176,140.5917
67.85693,172.35660220000003,134.4135
67.39485,171.18291900000003,118.5645
69.13842,175.6115868,118.8077
66.3523,168.534842,150.3613
71.42226,181.41254039999998,121.618
72.04165,182.985791,150.4715
71.05928,180.4905712,134.4648
68.92866,175.0787964,140.0844
66.87497,169.86242380000002,131.2338
66.36569,168.5688526,112.5793
68.14086,173.0777844,119.4189
66.96983,170.1033682,123.9473
67.54357,171.5606678,116.4046
70.77658,179.7725132,136.8102
68.23718,173.3224372,118.8886
65.53862,166.4680948,113.2725
70.74761,179.6989294,129.527
67.55223,171.58266419999998,124.4289
